期号,开奖日期,销售额,奖池,直选注数,直选单注奖金,组选3注数,组选3单注奖金,组选6注数,组选6单注奖金
21126,2021-05-16,26059790,0.0,5620,1040,0,346,26415,173
21127,2021-05-17,25983816,0.0,5057,1040,6792,346,0,173
21128,2021-05-18,26447972,0.0,6050,1040,0,346,25914,173
21129,2021-05-19,25994044,0.0,6987,1040,0,346,20061,173
21130,2021-05-20,26604628,0.0,8257,1040,0,346,25431,173
21131,2021-05-21,27377006,0.0,7559,1040,12319,346,0,173
21132,2021-05-22,25000986,0.0,5725,1040,0,346,21654,173
21133,2021-05-23,25273014,0.0,9061,1040,0,346,34596,173
21134,2021-05-24,25524442,0.0,14896,1040,0,346,37522,173
21135,2021-05-25,26582376,0.0,8322,1040,11868,346,0,173
21136,2021-05-26,24805184,0.0,7469,1040,0,346,26491,173
21137,2021-05-27,27372124,0.0,9003,1040,0,346,32248,173
21138,2021-05-28,28756628,0.0,11954,1040,0,346,24694,173
21139,2021-05-29,26597086,0.0,6648,1040,0,346,15500,173
21140,2021-05-30,27026558,0.0,11233,1040,0,346,24538,173
21141,2021-05-31,27339508,0.0,9261,1040,0,346,17357,173
21142,2021-06-01,28275986,0.0,4330,1040,0,346,13449,173
21143,2021-06-02,27346540,0.0,12086,1040,0,346,34305,173
21144,2021-06-03,29106522,0.0,10861,1040,0,346,19253,173
21145,2021-06-04,29822606,0.0,12196,1040,0,346,32295,173
21146,2021-06-05,29205914,0.0,7051,1040,0,346,17165,173
21147,2021-06-06,30306692,0.0,6530,1040,0,346,28690,173
21148,2021-06-07,31443538,0.0,5269,1040,0,346,15670,173
21149,2021-06-08,33738710,0.0,9632,1040,33717,346,0,173
21150,2021-06-09,29989516,0.0,3786,1040,0,346,15539,173
21151,2021-06-10,30547166,0.0,10731,1040,0,346,40887,173
21152,2021-06-11,30592146,0.0,15674,1040,0,346,37512,173
21153,2021-06-12,29177946,0.0,7379,1040,0,346,22299,173
21154,2021-06-13,30007546,0.0,8916,1040,0,346,34533,173
21155,2021-06-14,28955944,0.0,12458,1040,0,346,30110,173
21156,2021-06-15,31266850,0.0,19563,1040,0,346,39388,173
21157,2021-06-16,32176562,0.0,6854,1040,0,346,17136,173
21158,2021-06-17,32410410,0.0,11854,1040,0,346,25634,173
21159,2021-06-18,33031610,0.0,7169,1040,0,346,24771,173
21160,2021-06-19,31813002,0.0,10286,1040,0,346,28870,173
21161,2021-06-20,32123882,0.0,9481,1040,0,346,35753,173
21162,2021-06-21,33807356,0.0,6072,1040,0,346,33124,173
21163,2021-06-22,36195336,0.0,12620,1040,43658,346,0,173
21164,2021-06-23,30366230,0.0,16609,1040,0,346,27256,173
21165,2021-06-24,32909640,0.0,11115,1040,0,346,35397,173
21166,2021-06-25,34021898,0.0,6250,1040,0,346,22744,173
21167,2021-06-26,32512318,0.0,13688,1040,14809,346,0,173
21168,2021-06-27,31574516,0.0,8321,1040,0,346,42416,173
21169,2021-06-28,32642108,0.0,3714,1040,6741,346,0,173
21170,2021-06-29,31948326,0.0,6756,1040,7705,346,0,173
21171,2021-06-30,32077284,0.0,8939,1040,0,346,49232,173
21172,2021-07-01,32693390,0.0,27834,1040,20025,346,0,173
21173,2021-07-02,33090990,0.0,4180,1040,0,346,20905,173
21174,2021-07-03,30764044,0.0,8326,1040,0,346,45176,173
21175,2021-07-04,30903746,0.0,7885,1040,13397,346,0,173
21176,2021-07-05,30904164,0.0,11664,1040,0,346,55958,173
21177,2021-07-06,31505334,0.0,5278,1040,0,346,18422,173
21178,2021-07-07,30527232,0.0,8311,1040,9172,346,0,173
21179,2021-07-08,29956610,0.0,7848,1040,10499,346,0,173
21180,2021-07-09,29924152,0.0,4270,1040,0,346,16999,173
21181,2021-07-10,28245208,0.0,13018,1040,0,346,34733,173
21182,2021-07-11,27564834,0.0,8716,1040,12484,346,0,173
21183,2021-07-12,27263780,0.0,6981,1040,0,346,20526,173
21184,2021-07-13,27707134,0.0,8995,1040,13797,346,0,173
21185,2021-07-14,27999224,0.0,12186,1040,0,346,36140,173
21186,2021-07-15,29240250,0.0,5044,1040,0,346,24831,173
21187,2021-07-16,29384754,0.0,8990,1040,0,346,46026,173
21188,2021-07-17,27604942,0.0,9468,1040,0,346,33831,173
21189,2021-07-18,26687196,0.0,6261,1040,0,346,14731,173
21190,2021-07-19,27946176,0.0,7388,1040,0,346,28072,173
21191,2021-07-20,27654248,0.0,7412,1040,0,346,18627,173
21192,2021-07-21,27531930,0.0,6242,1040,0,346,15913,173
21193,2021-07-22,27861294,0.0,14554,1040,0,346,37502,173
21194,2021-07-23,30527642,0.0,11721,1040,0,346,44668,173
21195,2021-07-24,28723382,0.0,6612,1040,0,346,22073,173
21196,2021-07-25,28693000,0.0,11879,1040,21543,346,0,173
21197,2021-07-26,28459004,0.0,3357,1040,0,346,15262,173
21198,2021-07-27,28206008,0.0,19346,1040,0,346,44013,173
21199,2021-07-28,28917952,0.0,6579,1040,0,346,37255,173
21200,2021-07-29,30030980,0.0,6552,1040,0,346,26612,173
21201,2021-07-30,30468388,0.0,9061,1040,0,346,32604,173
21202,2021-07-31,30082676,0.0,5719,1040,10154,346,0,173
21203,2021-08-01,28574546,0.0,7271,1040,9576,346,0,173
21204,2021-08-02,29179604,0.0,5684,1040,0,346,30033,173
21205,2021-08-03,28929642,0.0,4920,1040,0,346,19566,173
21206,2021-08-04,28866618,0.0,9555,1040,0,346,43853,173
21207,2021-08-05,29624952,0.0,5262,1040,8965,346,0,173
21208,2021-08-06,28613936,0.0,10860,1040,0,346,19758,173
21209,2021-08-07,27449706,0.0,9662,1040,0,346,33817,173
21210,2021-08-08,27687804,0.0,11799,1040,0,346,36288,173
21211,2021-08-09,28161678,0.0,7184,1040,0,346,25472,173
21212,2021-08-10,28691580,0.0,6687,1040,0,346,22142,173
21213,2021-08-11,28283634,0.0,9490,1040,0,346,13072,173
21214,2021-08-12,28787926,0.0,8369,1040,0,346,20660,173
21215,2021-08-13,30775940,0.0,8732,1040,0,346,20487,173
21216,2021-08-14,29895278,0.0,11090,1040,18989,346,0,173
21217,2021-08-15,28638878,0.0,12231,1040,0,346,27482,173
21218,2021-08-16,30030274,0.0,8508,1040,0,346,19438,173
21219,2021-08-17,28294788,0.0,13010,1040,0,346,32733,173
21220,2021-08-18,29661720,0.0,7506,1040,0,346,28396,173
21221,2021-08-19,30256104,0.0,11341,1040,0,346,34515,173
21222,2021-08-20,31321382,0.0,6260,1040,0,346,25271,173
21223,2021-08-21,29654918,0.0,18418,1040,0,346,33963,173
21224,2021-08-22,30936600,0.0,9222,1040,0,346,36376,173
21225,2021-08-23,33518710,0.0,6222,1040,0,346,24329,173
21226,2021-08-24,32944264,0.0,8412,1040,0,346,22550,173
21227,2021-08-25,31574454,0.0,16592,1040,0,346,40461,173
21228,2021-08-26,31865298,0.0,9973,1040,29631,346,0,173
21229,2021-08-27,29617146,0.0,6419,1040,0,346,19840,173
21230,2021-08-28,28391430,0.0,8352,1040,9632,346,0,173
21231,2021-08-29,28910138,0.0,6111,1040,0,346,36398,173
21232,2021-08-30,30149078,0.0,7629,1040,8718,346,0,173
21233,2021-08-31,29395444,0.0,7499,1040,7954,346,0,173
21234,2021-09-01,27920642,0.0,10375,1040,0,346,39266,173
21235,2021-09-02,27977016,0.0,6131,1040,8099,346,0,173
21236,2021-09-03,29044804,0.0,7774,1040,0,346,35911,173
21237,2021-09-04,28190618,0.0,10221,1040,0,346,30217,173
21238,2021-09-05,26836724,0.0,6965,1040,0,346,24350,173
21239,2021-09-06,28699782,0.0,10828,1040,0,346,16876,173
21240,2021-09-07,28816574,0.0,4509,1040,0,346,14236,173
21241,2021-09-08,29214948,0.0,10370,1040,10814,346,0,173
21242,2021-09-09,28928930,0.0,9769,1040,0,346,30064,173
21243,2021-09-10,30207512,0.0,11623,1040,0,346,18621,173
21244,2021-09-11,27720574,0.0,6208,1040,0,346,17040,173
21245,2021-09-12,27205412,0.0,13775,1040,0,346,29918,173
21246,2021-09-13,27962886,0.0,5662,1040,0,346,19469,173
21247,2021-09-14,28203564,0.0,26678,1040,20636,346,0,173
21248,2021-09-15,29826510,0.0,14870,1040,0,346,28603,173
21249,2021-09-16,32262694,0.0,12840,1040,0,346,19265,173
21250,2021-09-17,30630882,0.0,10101,1040,10946,346,0,173
21251,2021-09-18,29245582,0.0,8465,1040,0,346,24161,173
21252,2021-09-19,27924208,0.0,10562,1040,0,346,35036,173
21253,2021-09-20,28200578,0.0,20677,1040,0,346,49837,173
21254,2021-09-21,28172744,0.0,7799,1040,6209,346,0,173
21255,2021-09-22,29423162,0.0,8008,1040,0,346,19370,173
21256,2021-09-23,31854380,0.0,6721,1040,0,346,31500,173
21257,2021-09-24,33295974,0.0,6935,1040,0,346,19734,173
21258,2021-09-25,31730972,0.0,8125,1040,0,346,25072,173
21259,2021-09-26,31505270,0.0,6587,1040,9928,346,0,173
21260,2021-09-27,31256924,0.0,9556,1040,0,346,26982,173
21261,2021-09-28,29965164,0.0,6546,1040,0,346,21269,173
21262,2021-09-29,30091106,0.0,6783,1040,8947,346,0,173
21263,2021-09-30,29732634,0.0,7494,1040,6885,346,0,173
21264,2021-10-05,24443940,0.0,6943,1040,0,346,28801,173
21265,2021-10-06,24695674,0.0,5371,1040,0,346,16916,173
21266,2021-10-07,26091730,0.0,4862,1040,7599,346,0,173
21267,2021-10-08,27166080,0.0,6754,1040,5979,346,0,173
21268,2021-10-09,26401056,0.0,10575,1040,0,346,33742,173
21269,2021-10-10,25960802,0.0,5424,1040,0,346,21519,173
21270,2021-10-11,27011378,0.0,15307,1040,0,346,29725,173
21271,2021-10-12,26417040,0.0,3290,1040,0,346,17171,173
21272,2021-10-13,27068468,0.0,5510,1040,0,346,18045,173
21273,2021-10-14,27367664,0.0,9273,1040,0,346,20814,173
21274,2021-10-15,28479844,0.0,8992,1040,0,346,23382,173
21275,2021-10-16,27606926,0.0,8523,1040,0,346,28523,173
21276,2021-10-17,28004042,0.0,7624,1040,0,346,22839,173
21277,2021-10-18,29016108,0.0,5044,1040,7476,346,0,173
21278,2021-10-19,27913372,0.0,9619,1040,0,346,23142,173
21279,2021-10-20,27981078,0.0,53775,1040,0,346,0,173
21280,2021-10-21,26218690,0.0,9612,1040,13267,346,0,173
21281,2021-10-22,27752512,0.0,7885,1040,0,346,41380,173
21282,2021-10-23,26894616,0.0,7600,1040,0,346,21923,173
21283,2021-10-24,26974676,0.0,7371,1040,0,346,23896,173
21284,2021-10-25,28110140,0.0,5262,1040,0,346,14986,173
21285,2021-10-26,28367662,0.0,8045,1040,0,346,20138,173
21286,2021-10-27,28754242,0.0,10760,1040,0,346,35851,173
21287,2021-10-28,29949350,0.0,6192,1040,10509,346,0,173
21288,2021-10-29,29913422,0.0,8742,1040,11207,346,0,173
21289,2021-10-30,27706452,0.0,10393,1040,0,346,37204,173
21290,2021-10-31,27028006,0.0,9025,1040,0,346,26715,173
21291,2021-11-01,28156572,0.0,4695,1040,6475,346,0,173
21292,2021-11-02,27497528,0.0,7001,1040,0,346,23744,173
21293,2021-11-03,28177362,0.0,3442,1040,0,346,12671,173
21294,2021-11-04,28604322,0.0,4444,1040,7379,346,0,173
21295,2021-11-05,28836496,0.0,22090,1040,0,346,41086,173
21296,2021-11-06,27069394,0.0,9126,1040,0,346,29117,173
21297,2021-11-07,26738694,0.0,7293,1040,0,346,21002,173
21298,2021-11-08,28442742,0.0,7637,1040,0,346,23988,173
21299,2021-11-09,28716306,0.0,32163,1040,0,346,0,173
21300,2021-11-10,27034716,0.0,4395,1040,0,346,19394,173
21301,2021-11-11,27957578,0.0,6440,1040,9783,346,0,173
21302,2021-11-12,29495164,0.0,10718,1040,0,346,25329,173
21303,2021-11-13,27967692,0.0,4578,1040,0,346,25512,173
21304,2021-11-14,27999562,0.0,5850,1040,22965,346,0,173
21305,2021-11-15,26757458,0.0,10376,1040,0,346,35721,173
21306,2021-11-16,26614160,0.0,5799,1040,7514,346,0,173
21307,2021-11-17,27966604,0.0,5812,1040,0,346,26304,173
21308,2021-11-18,28633240,0.0,6982,1040,6526,346,0,173
21309,2021-11-19,28990696,0.0,12325,1040,0,346,55383,173
21310,2021-11-20,26849950,0.0,8769,1040,0,346,23395,173
21311,2021-11-21,26135088,0.0,11187,1040,0,346,28894,173
21312,2021-11-22,26415276,0.0,4045,1040,5987,346,0,173
21313,2021-11-23,25881942,0.0,15598,1040,0,346,42024,173
21314,2021-11-24,26339352,0.0,6400,1040,0,346,29083,173
21315,2021-11-25,27213478,0.0,6245,1040,8263,346,0,173
21316,2021-11-26,28110198,0.0,5222,1040,6993,346,0,173
21317,2021-11-27,26852462,0.0,9721,1040,10354,346,0,173
21318,2021-11-28,26252332,0.0,16854,1040,0,346,41242,173
21319,2021-11-29,27607922,0.0,11535,1040,0,346,35151,173
21320,2021-11-30,27405066,0.0,7399,1040,0,346,19164,173
21321,2021-12-01,27762006,0.0,6741,1040,9211,346,0,173
21322,2021-12-02,27230576,0.0,4934,1040,0,346,16939,173
21323,2021-12-03,28730796,0.0,7524,1040,7673,346,0,173
21324,2021-12-04,26504520,0.0,6105,1040,0,346,20979,173
21325,2021-12-05,27740784,0.0,17965,1040,0,346,37916,173
21326,2021-12-06,27688696,0.0,6905,1040,0,346,18810,173
21327,2021-12-07,27689056,0.0,13932,1040,0,346,42669,173
21328,2021-12-08,28431784,0.0,14390,1040,15650,346,0,173
21329,2021-12-09,27252644,0.0,4881,1040,8413,346,0,173
21330,2021-12-10,28422768,0.0,12847,1040,0,346,38697,173
21331,2021-12-11,26038750,0.0,6008,1040,6538,346,0,173
21332,2021-12-12,26024888,0.0,4480,1040,0,346,21637,173
21333,2021-12-13,27304526,0.0,4498,1040,5389,346,0,173
21334,2021-12-14,26403850,0.0,14292,1040,0,346,28787,173
21335,2021-12-15,26974360,0.0,11556,1040,9597,346,0,173
21336,2021-12-16,26413970,0.0,6937,1040,7984,346,0,173
21337,2021-12-17,28162180,0.0,13102,1040,10255,346,0,173
21338,2021-12-18,26775324,0.0,7627,1040,6930,346,0,173
21339,2021-12-19,27269780,0.0,9958,1040,0,346,30540,173
21340,2021-12-20,27856908,0.0,8181,1040,0,346,20194,173
21341,2021-12-21,27046074,0.0,6883,1040,0,346,22760,173
21342,2021-12-22,27794228,0.0,12870,1040,13031,346,0,173
21343,2021-12-23,27129034,0.0,6374,1040,9063,346,0,173
21344,2021-12-24,29417114,0.0,4239,1040,0,346,14321,173
21345,2021-12-25,27337948,0.0,14642,1040,0,346,18768,173
21346,2021-12-26,26826692,0.0,6492,1040,9155,346,0,173
21347,2021-12-27,27114526,0.0,15183,1040,0,346,28912,173
21348,2021-12-28,27259670,0.0,6459,1040,0,346,31025,173
21349,2021-12-29,27642262,0.0,5136,1040,0,346,19236,173
21350,2021-12-30,28590642,0.0,10868,1040,0,346,34443,173
21351,2021-12-31,30809788,0.0,7633,1040,0,346,45969,173
22001,2022-01-01,27956272,0.0,13552,1040,0,346,38009,173
22002,2022-01-02,28259382,0.0,12011,1040,0,346,25594,173
22003,2022-01-03,29372170,0.0,12657,1040,18642,346,0,173
22004,2022-01-04,29589750,0.0,10337,1040,12423,346,0,173
22005,2022-01-05,29239704,0.0,12291,1040,0,346,27836,173
22006,2022-01-06,29255702,0.0,18046,1040,0,346,41265,173
22007,2022-01-07,31240772,0.0,11530,1040,0,346,43414,173
22008,2022-01-08,29719338,0.0,6898,1040,0,346,26019,173
22009,2022-01-09,30130196,0.0,7117,1040,0,346,32062,173
22010,2022-01-10,29795268,0.0,7534,1040,0,346,24196,173
22011,2022-01-11,31394288,0.0,6983,1040,0,346,32373,173
22012,2022-01-12,31577458,0.0,10576,1040,14576,346,0,173
22013,2022-01-13,30856506,0.0,5316,1040,0,346,16782,173
22014,2022-01-14,33270412,0.0,8201,1040,13316,346,0,173
22015,2022-01-15,29567088,0.0,11540,1040,12586,346,0,173
22016,2022-01-16,29141780,0.0,11961,1040,0,346,46200,173
22017,2022-01-17,30682754,0.0,10730,1040,11400,346,0,173
22018,2022-01-18,28672896,0.0,8118,1040,0,346,20304,173
22019,2022-01-19,29089384,0.0,6268,1040,9489,346,0,173
22020,2022-01-20,29414210,0.0,4150,1040,3372,346,0,173
22021,2022-01-21,29473344,0.0,15008,1040,0,346,34938,173
22022,2022-01-22,28515676,0.0,8555,1040,0,346,22739,173
22023,2022-01-23,28524110,0.0,8537,1040,0,346,15854,173
22024,2022-01-24,29252420,0.0,7838,1040,0,346,26746,173
22025,2022-01-25,28926292,0.0,5881,1040,0,346,16858,173
22026,2022-01-26,29669188,0.0,16271,1040,0,346,34607,173
22027,2022-01-27,30537110,0.0,6483,1040,0,346,20547,173
22028,2022-01-28,33957800,0.0,7563,1040,0,346,23266,173
22029,2022-02-08,24731036,0.0,6302,1040,0,346,16463,173
22030,2022-02-09,24531430,0.0,4879,1040,0,346,12818,173
22031,2022-02-10,26199412,0.0,6429,1040,0,346,12573,173
22032,2022-02-11,27582854,0.0,3333,1040,0,346,13163,173
22033,2022-02-12,27406978,0.0,24435,1040,0,346,32883,173
22034,2022-02-13,28549872,0.0,17755,1040,37986,346,0,173
22035,2022-02-14,26539944,0.0,3415,1040,0,346,12250,173
22036,2022-02-15,27767700,0.0,7706,1040,0,346,17698,173
22037,2022-02-16,29825230,0.0,7374,1040,0,346,30697,173
22038,2022-02-17,31023444,0.0,6015,1040,13810,346,0,173
22039,2022-02-18,31580734,0.0,11974,1040,0,346,52079,173
22040,2022-02-19,29636780,0.0,8031,1040,0,346,32191,173
22041,2022-02-20,30266720,0.0,6721,1040,12712,346,0,173
22042,2022-02-21,32381758,0.0,6648,1040,8905,346,0,173
22043,2022-02-22,31907070,0.0,7185,1040,0,346,30341,173
22044,2022-02-23,32348924,0.0,14936,1040,0,346,51109,173
22045,2022-02-24,34393056,0.0,13185,1040,0,346,57477,173
22046,2022-02-25,35914336,0.0,18452,1040,0,346,55639,173
22047,2022-02-26,35199668,0.0,20266,1040,0,346,41666,173
22048,2022-02-27,35707318,0.0,8983,1040,0,346,47474,173
22049,2022-02-28,39575530,0.0,10612,1040,0,346,47545,173
22050,2022-03-01,41654624,0.0,7212,1040,13699,346,0,173
22051,2022-03-02,39692976,0.0,18618,1040,0,346,44910,173
22052,2022-03-03,42781886,0.0,7482,1040,15222,346,0,173
22053,2022-03-04,42345364,0.0,8851,1040,20631,346,0,173
22054,2022-03-05,39929848,0.0,17938,1040,0,346,46861,173
22055,2022-03-06,37919082,0.0,13114,1040,19739,346,0,173
22056,2022-03-07,39495654,0.0,12720,1040,15098,346,0,173
22057,2022-03-08,39213234,0.0,23771,1040,0,346,73609,173
22058,2022-03-09,39484452,0.0,4870,1040,0,346,26385,173
22059,2022-03-10,39854472,0.0,14740,1040,0,346,60878,173
22060,2022-03-11,41197728,0.0,10074,1040,0,346,41449,173
22061,2022-03-12,37871148,0.0,13928,1040,21309,346,0,173
22062,2022-03-13,37526512,0.0,11072,1040,0,346,44574,173
22063,2022-03-14,39158154,0.0,10619,1040,20449,346,0,173
22064,2022-03-15,39384728,0.0,16813,1040,0,346,61108,173
22065,2022-03-16,39892778,0.0,14996,1040,16559,346,0,173
22066,2022-03-17,39836254,0.0,18784,1040,0,346,45428,173
22067,2022-03-18,41554898,0.0,9952,1040,0,346,42171,173
22068,2022-03-19,38580676,0.0,13726,1040,20873,346,0,173
22069,2022-03-20,38207230,0.0,22635,1040,0,346,78195,173
22070,2022-03-21,41113322,0.0,13712,1040,0,346,44848,173
22071,2022-03-22,42565764,0.0,16791,1040,0,346,50444,173
22072,2022-03-23,42143858,0.0,19920,1040,0,346,81844,173
22073,2022-03-24,42850472,0.0,7675,1040,13536,346,0,173
22074,2022-03-25,42730622,0.0,9554,1040,0,346,32147,173
22075,2022-03-26,42124498,0.0,14800,1040,0,346,101840,173
22076,2022-03-27,42728130,0.0,8395,1040,12412,346,0,173
22077,2022-03-28,43790890,0.0,24322,1040,0,346,54362,173
22078,2022-03-29,44314946,0.0,16934,1040,0,346,139067,173
22079,2022-03-30,44178738,0.0,12530,1040,0,346,70540,173
22080,2022-03-31,47408346,0.0,6639,1040,0,346,38314,173
22081,2022-04-01,46116592,0.0,16608,1040,0,346,57014,173
22082,2022-04-02,43369814,0.0,13567,1040,0,346,47255,173
22083,2022-04-03,41961500,0.0,17024,1040,0,346,55465,173
22084,2022-04-04,43126112,0.0,11900,1040,0,346,64888,173
22085,2022-04-05,43300402,0.0,14453,1040,0,346,54009,173
22086,2022-04-06,44220602,0.0,18961,1040,0,346,48735,173
22087,2022-04-07,43466468,0.0,15338,1040,35214,346,0,173
22088,2022-04-08,42028440,0.0,11768,1040,0,346,43686,173
22089,2022-04-09,39140756,0.0,15064,1040,19831,346,0,173
22090,2022-04-10,38352186,0.0,15916,1040,0,346,51464,173
22091,2022-04-11,41505980,0.0,5737,1040,0,346,28918,173
22092,2022-04-12,39959656,0.0,13934,1040,16782,346,0,173
22093,2022-04-13,39259526,0.0,9110,1040,0,346,36169,173
22094,2022-04-14,41175318,0.0,13698,1040,13380,346,0,173
22095,2022-04-15,40206528,0.0,8421,1040,0,346,37539,173
22096,2022-04-16,36593450,0.0,9598,1040,0,346,31196,173
22097,2022-04-17,36840454,0.0,10397,1040,0,346,35578,173
22098,2022-04-18,36898454,0.0,15269,1040,0,346,42002,173
22099,2022-04-19,36827730,0.0,10342,1040,16716,346,0,173
22100,2022-04-20,36056700,0.0,37987,1040,0,346,0,173
22101,2022-04-21,34246634,0.0,12084,1040,0,346,32552,173
22102,2022-04-22,36690084,0.0,15831,1040,0,346,71649,173
22103,2022-04-23,34194810,0.0,5773,1040,0,346,18804,173
22104,2022-04-24,36398006,0.0,7036,1040,0,346,31130,173
22105,2022-04-25,36456666,0.0,6609,1040,0,346,46532,173
22106,2022-04-26,36594522,0.0,14158,1040,0,346,40532,173
22107,2022-04-27,35847624,0.0,5086,1040,0,346,25887,173
22108,2022-04-28,36693046,0.0,8293,1040,0,346,26514,173
22109,2022-04-29,37884156,0.0,6973,1040,0,346,22964,173
22110,2022-04-30,35703494,0.0,11051,1040,0,346,39145,173
22111,2022-05-01,35467084,0.0,15472,1040,0,346,31888,173
22112,2022-05-02,36573678,0.0,17294,1040,0,346,41605,173
22113,2022-05-03,35873928,0.0,12559,1040,0,346,40663,173
22114,2022-05-04,38522274,0.0,26401,1040,43372,346,0,173
22115,2022-05-05,34030926,0.0,12289,1040,0,346,38873,173
22116,2022-05-06,36170102,0.0,11528,1040,13709,346,0,173
22117,2022-05-07,33607074,0.0,8860,1040,0,346,62311,173
22118,2022-05-08,33431070,0.0,4843,1040,0,346,20645,173
22119,2022-05-09,34045444,0.0,8267,1040,0,346,23814,173
22120,2022-05-10,35035964,0.0,6430,1040,9934,346,0,173
22121,2022-05-11,33551270,0.0,16563,1040,0,346,38448,173
22122,2022-05-12,33557980,0.0,23074,1040,0,346,70293,173
22123,2022-05-13,35507366,0.0,8119,1040,0,346,31790,173
22124,2022-05-14,33170716,0.0,17779,1040,17575,346,0,173
22125,2022-05-15,32700226,0.0,5622,1040,0,346,30387,173
22126,2022-05-16,33664252,0.0,9583,1040,0,346,34312,173
22127,2022-05-17,35775426,0.0,8497,1040,26180,346,0,173
22128,2022-05-18,35691454,0.0,15800,1040,0,346,58716,173
22129,2022-05-19,38816082,0.0,7756,1040,18537,346,0,173
22130,2022-05-20,38375852,0.0,9018,1040,0,346,44469,173
22131,2022-05-21,36431592,0.0,10057,1040,19574,346,0,173
22132,2022-05-22,37424852,0.0,15806,1040,0,346,55519,173
22133,2022-05-23,36284252,0.0,19269,1040,0,346,62396,173
22134,2022-05-24,37816038,0.0,11820,1040,14819,346,0,173
22135,2022-05-25,36645356,0.0,10649,1040,0,346,29291,173
22136,2022-05-26,38348028,0.0,8388,1040,14892,346,0,173
22137,2022-05-27,40418182,0.0,7287,1040,8539,346,0,173
22138,2022-05-28,37050710,0.0,8954,1040,0,346,42602,173
22139,2022-05-29,38326654,0.0,8170,1040,0,346,39304,173
22140,2022-05-30,38492544,0.0,8654,1040,12067,346,0,173
22141,2022-05-31,39587316,0.0,9360,1040,14086,346,0,173
22142,2022-06-01,38911064,0.0,45409,1040,0,346,67332,173
22143,2022-06-02,36148030,0.0,12238,1040,0,346,43568,173
22144,2022-06-03,35571424,0.0,8743,1040,0,346,23184,173
22145,2022-06-04,34836688,0.0,8081,1040,0,346,31944,173
22146,2022-06-05,35436960,0.0,8035,1040,0,346,82561,173
22147,2022-06-06,36091118,0.0,5194,1040,0,346,26965,173
22148,2022-06-07,37238646,0.0,6747,1040,0,346,23594,173
22149,2022-06-08,37540086,0.0,10142,1040,19098,346,0,173
22150,2022-06-09,37700288,0.0,15562,1040,16437,346,0,173
22151,2022-06-10,37660916,0.0,19247,1040,10725,346,0,173
22152,2022-06-11,35758200,0.0,7247,1040,8718,346,0,173
22153,2022-06-12,36826568,0.0,13999,1040,14340,346,0,173
22154,2022-06-13,37293476,0.0,8587,1040,0,346,38372,173
22155,2022-06-14,37560566,0.0,7740,1040,0,346,31697,173
22156,2022-06-15,38352630,0.0,20980,1040,0,346,46863,173
22157,2022-06-16,38238212,0.0,10827,1040,0,346,42714,173
22158,2022-06-17,40716954,0.0,14925,1040,0,346,28818,173
22159,2022-06-18,37423804,0.0,10495,1040,0,346,31049,173
22160,2022-06-19,37583416,0.0,6805,1040,11936,346,0,173
22161,2022-06-20,39083736,0.0,10476,1040,0,346,24549,173
22162,2022-06-21,38349404,0.0,8680,1040,12658,346,0,173
22163,2022-06-22,36781054,0.0,11480,1040,13129,346,0,173
22164,2022-06-23,38012590,0.0,13551,1040,0,346,37013,173
22165,2022-06-24,39966836,0.0,21251,1040,0,346,38768,173
22166,2022-06-25,38850460,0.0,5179,1040,0,346,23045,173
22167,2022-06-26,38461126,0.0,14303,1040,15938,346,0,173
22168,2022-06-27,39374200,0.0,8820,1040,13986,346,0,173
22169,2022-06-28,38779956,0.0,12359,1040,0,346,42829,173
22170,2022-06-29,39086030,0.0,11681,1040,0,346,29442,173
22171,2022-06-30,39529834,0.0,23900,1040,0,346,29408,173
22172,2022-07-01,40335964,0.0,18908,1040,0,346,144936,173
22173,2022-07-02,35540704,0.0,12506,1040,0,346,40334,173
22174,2022-07-03,36277086,0.0,11994,1040,0,346,28711,173
22175,2022-07-04,37573954,0.0,10663,1040,16497,346,0,173
22176,2022-07-05,36675468,0.0,19297,1040,0,346,33065,173
22177,2022-07-06,37031126,0.0,11942,1040,14048,346,0,173
22178,2022-07-07,39565612,0.0,12638,1040,0,346,31325,173
22179,2022-07-08,39772438,0.0,9178,1040,0,346,35995,173
22180,2022-07-09,38399524,0.0,17335,1040,0,346,35777,173
22181,2022-07-10,37327118,0.0,11001,1040,0,346,27673,173
22182,2022-07-11,37983910,0.0,19166,1040,0,346,46038,173
22183,2022-07-12,39259844,0.0,16336,1040,14612,346,0,173
22184,2022-07-13,37923204,0.0,7803,1040,13146,346,0,173
22185,2022-07-14,38423218,0.0,11202,1040,13391,346,0,173
22186,2022-07-15,39615656,0.0,13667,1040,0,346,39946,173
22187,2022-07-16,37802912,0.0,21955,1040,0,346,33760,173
22188,2022-07-17,37792594,0.0,16972,1040,0,346,29038,173
22189,2022-07-18,40159784,0.0,20667,1040,0,346,54176,173
22190,2022-07-19,40256602,0.0,12106,1040,0,346,34239,173
22191,2022-07-20,40768608,0.0,4967,1040,0,346,17389,173
22192,2022-07-21,41279254,0.0,16295,1040,0,346,29698,173
22193,2022-07-22,42549146,0.0,17633,1040,0,346,28551,173
22194,2022-07-23,39523864,0.0,7419,1040,0,346,25598,173
22195,2022-07-24,39933596,0.0,9206,1040,20766,346,0,173
22196,2022-07-25,39869656,0.0,12900,1040,0,346,31277,173
